policy_id,customer_id,policy_type,premium_usd,effective_date,renewal_date,renewed
8fadee32-6768-4fd5-b911-a5ac20b4fe63,6ce71e70-69e8-4c1f-8185-ca2138be7c3f,Auto,5641.35,2023-08-18,2021-07-21,1
98b1c396-13db-4020-8696-697741d0222e,acebbb18-21fb-46d9-940c-0364ccc8aada,Life,1536.15,2023-10-19,2021-08-26,1
577cd0c5-3133-45e3-8d9b-2eff7022a4c1,523890a6-4bd4-4279-a8fd-a5b803db4cc6,Life,475.65,2024-09-08,2023-07-07,1
1cfdbbde-c2b7-4913-b35f-1f3f7dc98084,3ab9d8b0-7899-4826-90e9-3cefda76ec83,Life,2972.09,2022-08-30,2023-08-15,0
019ee010-68f9-4988-930b-6e2e44b7ee4d,e3d1b565-8ad6-451c-89e3-d54921d87f71,Auto,3530.96,2022-12-01,2021-08-05,1
17a5b517-3b7e-49b1-81fe-fd85e253e8af,65e19127-23d5-455e-a220-704d00338c5e,Life,259.18,2024-03-04,2024-08-10,1
9b54dbed-60fd-4307-b522-782d1d14a33e,36d27fb2-54f4-4269-9de1-8556062e2773,Auto,1716.93,2025-06-01,2023-12-08,0
1672a211-5454-473e-ae7b-0853b0f2a274,af02e20f-01e0-4c34-a392-c241462102fe,Annuity,2320.71,2024-11-10,2023-03-28,1
914d0667-9c67-4b6a-b7e2-713173c943a4,711115a9-e718-4d4e-a4b3-8300a17aff05,Annuity,5467.06,2024-03-24,2022-04-16,1
447b7598-894e-451b-b926-3d7090ca9df1,5310bf6c-af6e-4d10-9051-71811becd079,Annuity,2941.73,2021-07-24,2025-02-11,1
a93cabbc-beea-4022-ba0f-530bdd5e2fca,91cf7b06-2022-4a5d-a3a9-c7b1ad60ea92,Home,4406.6,2024-01-13,2025-10-02,1
482b2145-7842-4063-9503-fa7ca47e23bc,7dad3a94-f2bf-4469-a5d5-00788ecfeb68,Life,864.38,2023-03-29,2021-02-16,1
18913668-0e1f-4da5-91dd-ff1196fcdeba,ce226dfd-9cac-404a-a1e4-d6ee2555e483,Home,4963.78,2025-02-02,2024-03-15,1
ee27e2e4-8e84-4874-8577-6a3cc15bbce1,b0f98d0d-d025-47df-ac35-191da2422c92,Life,5236.27,2023-10-25,2021-04-11,0
a8a4ebba-f8ce-424f-b51e-9cc34a8de2bb,991c13bf-37f4-4687-b3ca-dbcad7a4076d,Auto,1980.78,2024-02-29,2021-12-30,1
3389142b-c567-4ba0-a8ac-e74354d864f8,7cc55840-2e8f-483a-9f90-78dcfb6edc40,Life,3666.39,2023-03-02,2021-06-15,1
162a4f6b-a6c5-486b-bb09-2f3c89c6a4e8,a42d73a6-842e-4342-8c68-fc9d95b9f9a2,Life,4500.63,2022-12-24,2026-04-20,0
e636f8e0-fada-4eef-a6dc-75630de98590,5beb703e-5bb0-4d32-ab31-841095506c84,Life,4864.27,2024-04-28,2022-11-01,1
4a2e0e75-20b7-4b7e-9c58-a922d89ca42a,e44da685-72b7-4ef9-b221-11428b0b9bad,Life,4915.73,2024-11-22,2021-11-11,1
61380b9f-eae3-4aea-9b67-738b0f5f7651,f7716eca-06e9-4800-86a4-9333db6638bd,Life,2718.77,2023-05-17,2025-12-21,1
256b071d-eaab-4031-a9ea-e5d00a93fe99,6230910a-d69a-40cb-a982-f3e8ba8e8bda,Home,1848.39,2022-04-18,2022-08-24,1
1315a008-5631-486a-9284-c8703010c062,2d874771-f8fe-4cc1-b8dd-977a25a5fd17,Annuity,3738.57,2023-04-20,2025-12-27,0
3ddc1953-8b3e-4310-b021-c4e9e0911940,9cb2a580-1fcf-4a00-991d-3c3347a16eb6,Auto,2930.05,2024-09-19,2022-04-02,0
d0618e5d-8b2e-47a7-ac0e-92b79ade8b86,812895a1-696e-4d38-9d82-0c91cae2ad88,Life,522.18,2023-09-15,2024-12-01,1
0f1a503f-010a-4889-9c1a-fad5a63a038f,a9bacc7d-4095-46d6-857e-427093a2313e,Life,3872.24,2022-11-04,2022-02-12,0
10e06ffc-e9bf-48db-9fbb-aba00dbd4ea4,f05a698b-d68c-43f2-b1fc-44cf01ea34cb,Auto,3002.36,2020-01-27,2026-07-29,1
25d0481c-f4bc-498d-80f3-74cf47a047b8,2786ce9e-cdc4-4d57-8d71-868604d59dcc,Life,2650.86,2020-06-09,2022-11-02,1
bea254b1-67ef-4af5-966a-44627fc8b7b9,258284cb-49b2-4104-aa20-a401134a178f,Life,1577.17,2025-05-11,2023-01-17,1
b77ca121-ec17-4bee-b6f5-d6daf09a4018,0afc3006-8627-4ad7-b223-e14cd92c91ca,Home,2870.79,2021-12-06,2021-10-13,1
f1a1ed93-ec21-4bf0-8dd7-fcf3d9ff3543,58283e95-94a5-46eb-b4af-046f587e7ca8,Life,4931.04,2024-07-25,2021-03-31,1
e82c87de-049c-41bf-b9ce-9b9cfbd5778c,6ca5dfcd-8657-4adc-95c9-92221eb897de,Annuity,1383.63,2020-08-30,2025-07-08,0
42eee8c4-e29b-406f-b8b0-892d5cf91fd3,d63b7df1-8017-4b16-bbb2-5ab378cb65d3,Auto,5702.21,2022-06-24,2021-02-13,0
89f2a574-0ab3-44a5-be01-278932c8b009,f0311192-c8b3-439b-a98c-ee068c0475c0,Annuity,1419.26,2025-05-25,2024-07-16,1
84ebff00-312e-4636-9ab5-3cf32481d98a,435489d7-36ab-4e3a-9ba8-098d2e0a2443,Life,4935.01,2023-09-01,2025-06-02,1
06c0d01b-68f1-45f1-b7d0-da0292c80831,7c1725b7-2851-478a-9452-957e4e8e0ad6,Auto,2582.4,2025-04-11,2023-10-31,1
ac732327-8b8d-4dcb-8ded-04191d6431b7,67b7988d-dd5a-4884-932a-c7dc087a034b,Auto,811.59,2021-11-14,2022-09-17,1
0874e428-38fb-4eaa-9b4c-2b0ae73cc53a,8fa36a5f-c056-4364-8721-f73ba98b82a2,Home,3441.17,2025-04-15,2026-04-27,1
48acf607-5cc3-48a1-a839-0fa9e081d314,d46a15dd-5b5b-491e-aa55-25d041f1d6f0,Home,2912.29,2021-02-17,2025-02-03,1
713faa77-2143-4b8d-82c2-25d5efc3ac36,92897b0a-5924-4fa4-9336-9ebb66a5b2fe,Life,4719.34,2020-09-23,2021-01-19,1
d312bc94-852a-4cab-b3b3-7365a50a0205,f3ef82cd-b081-4811-a600-ce5e2cf8f07e,Life,1017.16,2022-12-22,2025-04-14,1
892ed9a9-1626-4681-9aad-f245f952782a,0b3bf6aa-a12d-4924-a69b-db069907e50c,Home,1567.07,2023-07-11,2024-10-13,1
1b1f649b-6461-4404-ba2c-aa687b5127d5,efe8bec0-d1aa-4396-b047-a9cf27b7c66a,Annuity,223.13,2023-11-25,2025-06-30,1
776ad9f9-a67f-4b7c-ad3b-6e9448084669,12f85f4f-d282-4308-b3d0-bc520ddafc38,Annuity,4000.02,2022-11-25,2024-09-18,0
2d838cf1-7f18-45bb-bfbf-ec13ab7fc60c,76729257-f082-41dc-b082-073f5d4236a0,Auto,4526.62,2024-01-14,2021-07-17,1
acb9c9bf-e38f-402a-b5f9-96fe8b531d2f,7b1828ca-fd05-4428-8c6d-8961293566fd,Annuity,3889.24,2021-11-23,2021-02-05,1
6b7f7f2a-5445-46ef-8898-f0300150acb5,1e1d7bf3-38f2-452e-8855-6fdd22951932,Auto,1601.33,2025-06-29,2025-08-06,0
93a8f179-327f-4c9d-bdbd-dc938389b13f,ccf5890a-d91a-4ecb-ad5d-87349a696899,Life,2699.67,2023-02-25,2021-07-06,1
6ba6a5f6-f72a-4d10-80d7-20a26a2f46d1,64ffddbf-9bb6-41f4-a592-f7fbfe68b910,Life,5365.9,2023-04-02,2025-08-05,1
4ab02e59-c053-4859-9809-0e174a128728,c2552b14-a228-49ab-b37e-13d5903c8862,Auto,5663.02,2022-07-02,2024-07-16,1
30368e58-c7e0-4bc6-941c-92507d0d4bc0,f5806524-97d3-42ff-acd1-69e137c27643,Auto,4192.93,2022-01-13,2026-08-14,0
5e0c62b5-8deb-4929-92d0-595308923622,ade7f20c-8eba-42f3-bb00-84ca8af44089,Life,1007.98,2024-08-26,2025-02-26,0
adf677a4-86d5-4bf2-bff1-037641da1f90,d5f51611-9065-4851-9ea1-25d63b184228,Auto,3378.73,2022-08-14,2022-04-04,0
21ac68a0-0933-49c9-8007-df2b98e748d7,8a01239b-82d8-47f4-9ccb-82053e19ef89,Life,2553.27,2022-03-25,2026-05-14,1
6504b1eb-4946-4489-a05a-85f8cf73d27a,127d5abd-5011-4a74-8095-ab3d82bbc1be,Life,2442.32,2025-06-13,2025-03-10,1
0e94fb0d-9982-4051-8536-e8065336fb12,1ae1dcad-b6ec-4ea6-92f4-eb02f387354b,Home,5059.33,2021-05-12,2022-04-09,1
e377a0bb-6b56-47a5-8bac-ce3dc8a4417c,40fa6e26-ebdb-4523-904d-8bd2978c9d81,Auto,5567.59,2021-06-24,2026-04-14,1
0af393a3-42f3-49a1-b2a1-895523e48c8c,9cbacc2c-2535-4dfc-b6e4-4459ddbb12ea,Auto,379.93,2022-05-30,2023-04-07,1
09c035f8-47c5-478f-87a0-ea6d22c56a1c,a98364ed-b694-4003-a18e-00df6149172a,Auto,4763.19,2021-08-05,2025-01-12,1
7bda22c5-9907-4d41-a250-4b7e00e300ae,61b5238e-a77e-430d-9a7d-1d27c7f5aeb2,Life,5134.41,2023-02-10,2021-07-12,1
ca00af40-05c8-4652-a8a9-755dfd1e5408,b7f6ebd9-440b-4af5-9ab7-1acfb4a9fee0,Life,1841.54,2020-03-30,2026-06-02,1
03accc1b-32f1-4847-a4bd-147a5280087c,8e1fd063-8965-464c-8bb8-c46f84e40692,Life,4976.54,2025-01-09,2023-06-13,1
79ff9945-ed3f-4553-86c8-1408502a84fa,4c37b34d-b533-44ae-addb-b44edbf4a230,Auto,2943.73,2021-12-11,2023-08-03,1
92a49571-8070-42c4-9b1e-f818bd8a1dfa,cf757338-cf76-4884-80db-ec894c4c1237,Home,4702.8,2024-01-23,2026-07-24,1
8a14a191-9f69-42fa-8cac-95bdeb95de38,b6591244-fb3d-4cfc-ae87-6ab8539d0494,Life,5687.43,2024-06-08,2021-11-09,1
52877e82-b5a8-44f0-8cc6-3b0da2cc40f9,c1d4dfb0-0208-4dff-9575-90d5abe23da7,Auto,4306.94,2020-10-31,2023-07-19,1
a821d29d-2190-4555-b612-5431a4e38bdd,011826f6-1a94-420f-b52e-351c43c0675c,Home,3388.84,2021-07-30,2025-11-15,1
1b479577-33a3-45d0-b8ad-6ac7be23f9eb,5e35aa93-ac30-474a-a8bc-466880a04db3,Auto,5426.47,2024-02-12,2021-06-30,1
518d3410-099b-49bb-9175-bd1a070d8719,c6737a71-2b26-41e4-acdd-03c6a0aad260,Auto,4453.73,2023-05-24,2026-04-20,0
aaa6acf9-8d6d-412a-b343-223999b235eb,220d2d72-95a8-436e-ad09-b1cc77b2d164,Life,3135.25,2024-08-19,2022-12-29,0
77e91d68-969e-414a-9e0b-6d7fa8b87d02,19a1c4df-1173-4aea-98d0-df1464adecec,Life,4341.65,2020-03-24,2024-06-03,1
be400af3-1048-4dbf-af94-8b6f6f7fbb53,f93bb778-992c-4189-b780-569a45504524,Annuity,3866.73,2020-11-24,2026-07-24,1
b7a0945d-29b8-44ac-bd4e-53faf869b0c5,6e619711-6edd-4ddd-8191-b948c392f0ca,Life,798.73,2023-07-03,2024-05-27,1
35a7b745-3713-4a23-a4f3-4bc000c8d39d,a113f8e5-f058-488d-8e2d-28ee2c90e523,Annuity,5197.04,2022-04-04,2026-06-02,1
a5d8547b-5f94-4ade-b1d0-05ab19c9034a,a1e7186b-8f96-4064-978c-2c9513bd89d0,Home,1689.02,2022-03-26,2023-08-23,1
dbe8f62e-0c52-47bd-9d7f-a6ea5245dfed,43e9f194-d7be-4bac-bb84-48879dd50ab0,Life,1597.9,2023-09-24,2022-03-14,0
8d303c2f-1520-41bf-8e55-e67cb80643da,9d356c13-5319-4ab7-bb92-bff3f37d9afa,Home,4326.18,2024-03-23,2021-09-28,1
682b6a27-aa10-4d37-99b4-ffd6883b6ace,aab38d34-2a17-4a35-b803-53253b81fef5,Life,3568.56,2021-10-01,2025-08-20,0
4b1f8c66-9746-4937-9f94-6d58b15f31c9,7cc55840-2e8f-483a-9f90-78dcfb6edc40,Auto,2366.0,2021-07-18,2023-02-11,1
3cb70d17-9ca3-4d40-8ada-3c62c624c026,31415609-7dff-491e-a02e-1003c2bd21d6,Life,347.33,2024-05-04,2026-06-12,1
17be6c39-d9a4-4f81-8aa1-ec6bfc7da134,42a1021e-96bd-411f-b4b2-6a5201470b13,Life,1616.81,2020-11-06,2021-01-28,1
eb37dfd4-254d-44e2-915d-777a40cdfca0,ff541130-96c1-47c5-8b6c-ee9e92251854,Life,4352.66,2020-11-09,2022-07-17,1
ccb4fbef-d331-4b42-906c-9df6eba749b9,c17d30bc-2c8e-4205-bc1b-30305bf5b4b9,Auto,4986.84,2021-01-11,2022-09-13,1
9c3b8453-0adf-4036-a169-bcf97dff59ee,bcf1d7bc-c4dc-4030-bb71-a3f65524871f,Life,3724.82,2024-12-30,2024-12-21,1
d5a50aa7-6f3c-4d0a-a481-e03d0e1f807e,180a32e2-4300-460f-b568-3e24c1da716c,Auto,5674.53,2024-06-05,2021-03-04,1
01b0701b-8d93-4a0a-a2bb-d1939cb33bfc,ad0b85b4-c7be-45c2-afe0-afbf4305cf97,Life,3045.19,2021-09-28,2025-09-24,1
2eade20d-3fd9-4dc7-87de-15aaf9c8049b,e8659608-73de-4ddb-b420-56f6d14776ad,Life,1676.19,2023-04-04,2025-06-22,1
5f9306aa-1e48-400e-a95e-3628261a5246,b50965b7-34b3-41e3-856e-725cab73e8d1,Annuity,1661.49,2021-12-15,2024-03-17,1
88d88ef6-8b62-496b-8260-14bd13662def,16813711-662f-4d66-89ff-b3ec8e9a2525,Life,666.9,2023-06-17,2026-05-04,1
299e14a3-6f25-42e9-a68f-a61c6bd2e52f,05c6ddcb-c9c8-468f-9227-eef0372bb46f,Auto,2085.77,2021-09-12,2023-10-06,1
70774cfc-d332-4e73-aa8f-b5d16aa894d8,657a0f3b-2466-4e1d-b8af-92de8fc45e36,Home,5179.72,2020-03-19,2025-07-01,1
675cf751-efe6-4970-99cb-e5c2d5ede880,44046972-0839-41c9-a0a1-08fac8b1fdc2,Auto,5973.96,2020-10-27,2021-07-11,1
35e2323b-8a6a-4297-9523-f1f080ddcf2a,21728ab8-19f2-4f35-8e11-764fa51a28f7,Life,698.82,2020-04-16,2024-08-29,1
a0b43d8c-a3d7-4fb0-af83-f2ef8b2cf68a,ae7b0bcc-bbf3-454e-877a-31eb1e64894c,Auto,1679.2,2024-03-20,2023-12-11,1
6cdc9826-6f99-407c-b274-2e4e7ed48378,b9981301-ecaa-44c1-b4c8-ed8df5e9e907,Home,1551.67,2024-10-22,2022-07-05,1
db6a969f-9e13-41bc-a435-8b53767a143a,ea6406e8-e993-4b1d-80a2-0c315566b9c2,Auto,5596.0,2024-05-25,2026-05-28,1
12a2e800-66dc-428b-8a33-7f3fa960d831,40e231e2-e6e1-424d-9504-d5cde5f88064,Annuity,5381.04,2022-06-27,2021-04-26,0
3bd7fb57-a340-450d-ad0b-6fb160bc6a82,03b2e08c-7cd0-46fd-b864-1d4f892c961a,Life,734.05,2022-01-04,2022-12-05,1
75ffc11f-092b-4ab3-8961-59202f2c4e2e,fe997887-ce36-41b8-b596-316169ff0cc7,Life,3305.07,2022-11-08,2024-12-02,0
72739fde-60e0-4c1c-bf41-01da955215d5,64c5beb1-b5a8-44c3-81e5-8fba6b377d0d,Home,1535.36,2022-12-26,2023-08-13,1
ac5b4962-950f-4949-8f8d-e10159daf2ec,326e6d3c-6553-4e21-a7c7-8373e1e0f4da,Life,1311.42,2024-11-26,2026-01-22,0
cf775c6a-19a3-4f26-a05c-5afcea62382b,d224c739-53b7-44b4-a9f2-505527b38edc,Auto,5405.4,2025-07-15,2026-06-20,1
7e077e69-9f5c-438a-bdc7-1a2a264f7018,6f9d5230-4820-4169-9c4c-be576ade43f5,Life,1143.2,2023-12-06,2021-03-21,1
ea3c7dae-b1c6-418f-85ee-3359d41a0fd0,dfffb095-02eb-43dc-a5c8-05b710be074f,Home,4059.93,2021-08-13,2021-11-27,1
fa1b11bd-20d9-46b6-a8b6-d0e5c1b96c0d,67e94127-3b1b-4007-925a-cba04970a096,Home,4893.12,2022-11-27,2024-03-14,0
06d9e492-9377-4902-bfcf-a4cc945e5931,8a1a03c7-17f9-4ca7-bf74-551bd3815890,Home,1677.55,2020-08-18,2023-08-23,1
101a8736-9371-4026-9e45-b67aefb7ea12,f27c11f5-47c9-4a08-bf76-267af52c64c3,Life,1703.24,2021-02-11,2024-01-24,1
f1747767-930c-4afc-87f3-a77af685af93,3969f978-1125-4ce1-b199-a20df58117a8,Auto,3545.15,2022-04-23,2026-07-28,0
ec0b7f52-37b0-4284-b34d-2da5e6a5cc19,b31d73df-9bbe-437d-92f8-fac0af401962,Annuity,5406.42,2021-07-31,2021-05-01,0
299a4da3-a4ef-4b9c-af11-c69ed68dfa19,e5d985b2-7e88-4916-8c05-ef83f1aae8a4,Auto,2849.39,2021-03-29,2022-09-18,1
51a4a4c7-afa8-49e0-a751-101620469101,d0ce3493-180b-4e0e-b7d8-b25f26b919fc,Life,1667.58,2020-12-25,2026-06-15,1
f5517166-63ba-45a8-a74b-fcc9dfb54b09,f18adce7-a137-46ee-bc9e-86dfa99ca54a,Life,5749.0,2024-07-08,2025-11-26,1
952a6408-28c3-4a8b-a526-8f5d83bda082,c9c591e0-94d5-4b8b-a39a-7fa7692b2832,Auto,442.58,2021-04-08,2024-03-01,1
79f0c68d-25c6-411c-a62a-6ab1255a4680,fd38c035-7a48-4dbb-b254-fbec1c037991,Life,2070.41,2023-04-27,2023-07-14,1
48843d34-d661-4be7-a624-3f2625044a96,20cd61f6-e0ff-4955-8979-48609c8aa915,Auto,5783.85,2025-04-27,2021-06-10,1
f8ed4721-ab02-4b1f-b5ac-4327fc67e63d,fa520baa-75cc-4335-93c6-ef737ad82077,Annuity,3813.06,2024-09-05,2024-09-23,1
d018ccd2-03d5-4793-b270-198a691631dd,8245e880-3491-47a8-ae6c-d9b1bc2d45d3,Life,235.19,2021-01-17,2024-12-30,1
30d26362-fb73-41b7-bfa5-99698c36f9b5,2b13f135-3ddc-4603-83ca-32cde219a61c,Auto,4773.45,2023-09-01,2024-07-21,1
8ee686ed-ba4e-40a6-82ea-7737036f4862,daf8f2c0-3363-4ce7-9ccb-2eadcc429088,Auto,3094.82,2024-07-22,2022-10-12,1
28c65221-912b-4f11-a2a7-56f42fdab53c,cf3c6bfb-ac84-4e57-9744-217e40e48c3f,Life,4303.93,2022-01-20,2025-11-04,1
101cf882-fca7-45d5-994b-f5e010343067,8a150baa-4151-4681-9c42-50b1dd90ae80,Life,3030.83,2020-10-31,2023-04-23,1
05196c0f-30fc-4030-8a92-0601df326967,9c421891-1ed9-4083-83cf-da2012fe130e,Auto,4821.96,2021-11-13,2026-01-01,1
7d1d6931-b8a9-4e28-af16-1a38d4f13b8e,16c404cd-0b44-4a98-bd0b-3671b49c072b,Auto,4343.23,2023-02-09,2022-07-10,1
5223e9e1-97b3-431d-a3a7-002512cbe56d,7d2af5b2-07d7-4b61-8979-10dabcb16f6c,Home,3597.44,2021-03-21,2021-08-27,1
12010ef5-7fb2-416e-8b32-87daaa27dc91,fc493b73-f204-461e-843b-0f27090a7055,Auto,4357.67,2024-11-04,2022-01-06,1
26218a8c-3497-4afa-9b2b-4a9473b4f403,aed8ee7d-d0bc-497e-9379-e91ff8ad7d20,Life,4879.6,2020-10-21,2022-04-22,1
e62893eb-c352-4c45-b60c-d471632d039d,05382029-f636-45cf-b6c1-caf39c40e43b,Life,1511.12,2022-04-02,2021-10-01,1
7f4e6366-a368-4a25-9076-2c79b19ad638,350bc599-dd38-4650-9359-8fab0cf7f4c0,Life,746.4,2021-09-02,2024-07-23,1
f7705933-96e1-4423-ba92-0719d22ac941,4d8f452e-1e98-4c59-b381-64b1eeb8e5d6,Life,2065.35,2024-05-20,2023-07-17,1
6f66d948-cb7e-4304-83bf-e132fe9ae505,d217acc7-922a-4f5f-8ef9-7eda15287ff1,Life,998.48,2020-12-12,2024-06-05,1
57cf006a-b4c4-40a0-ab37-5c2fdbc09e01,a06b5ebb-1b60-454b-80e7-93fce395248f,Home,3600.82,2023-10-14,2023-02-25,1
f0921e8f-5ad8-4a5d-9b30-a8efe391d44b,82bb29c3-55e3-4c6f-b263-e04775601fc0,Auto,2952.14,2022-05-04,2024-07-22,1
8bfd0d3c-edf2-401e-a6fb-7c054a90b215,7a305ea8-723a-46d9-8326-5b2b952ca67a,Life,5205.55,2020-06-17,2024-10-15,1
8efa562e-7d5b-480b-8c55-1a32a1f432c6,9d3de39d-6e8b-44b5-8d30-3657dbc9ee4c,Auto,4355.15,2024-02-27,2022-12-06,1
6b951b9b-8007-43e9-ba1d-e0b4a10b5d7e,4c9b0b73-bb9f-435e-b55f-26fb3d11211d,Life,1845.53,2021-01-03,2025-02-17,0
9c303628-33d1-4753-b816-d5d8195ac8ba,7486eef5-6ccf-49e6-bcf6-0b83566a3d43,Auto,2054.21,2024-12-20,2022-03-04,1
d4b34d0a-481a-44b4-91af-5f43c0209cd5,744c35e1-9290-4911-96c8-596a69cf668e,Home,574.34,2023-02-03,2025-04-22,1
ce0856ea-e8e8-4a80-aa2c-ac5aadeeaffa,391ee7bb-256a-4255-96a9-a097dae86dcb,Life,2134.27,2024-09-18,2024-07-20,0
11179b0d-9299-4462-b3d6-3f4af99b22be,ef1fcc54-3618-47e7-b0b7-a5904e2f9e3c,Auto,5746.95,2024-03-08,2025-11-10,1
08530eca-60a0-42a9-a562-7d502181ff89,ec32abca-b8df-4933-bd5a-ce463d76c8d9,Annuity,630.53,2021-06-02,2023-01-01,1
a78a0215-60d1-4a9e-adc4-12a00f65f43c,2b817834-975b-445a-afc3-4fce2b07ee91,Auto,1514.04,2021-05-28,2026-08-19,1
8304bf1b-adfd-4e20-a41a-b482f4200a4e,2d11e54c-7818-43ec-994b-59acb21b187f,Home,3773.51,2022-01-25,2026-04-14,0
0280ce91-4320-42c6-b82d-f116738604d9,8c16d594-f9fb-4e48-add2-1e91854deb9f,Home,1149.87,2022-01-13,2021-01-26,1
d76541b6-7f23-4dd3-b649-39c9a0b0d193,8c143758-fb6f-49e7-859b-c3d3955b1d00,Life,2621.43,2021-08-18,2026-02-24,1
61973a10-6a35-422f-a3e0-cdb9f9ee7139,303bbec2-24c0-4cf1-b03e-d38c723ad0a9,Home,5167.11,2025-06-11,2021-08-03,1
0515046b-b916-4a8e-ad6c-ab29af0e459c,81581f92-41a1-4063-a5b9-4a229ea7d65a,Life,1715.26,2024-08-24,2023-08-01,1
336b26b4-5031-435d-a940-d2f67aa97f8d,454f97c8-d89a-4533-b156-9db4275ee5cb,Annuity,304.42,2022-05-12,2025-06-07,1
dcee4451-286a-48f4-b19a-b9e247d80a76,056a0aa9-49de-46b9-8429-798be0530a9d,Life,3590.13,2023-04-10,2026-02-08,1
ada4b890-3913-4913-836b-33d33e9b0a03,101995d6-f47c-4179-b4ce-3a36424ef619,Home,3732.1,2021-03-14,2022-08-28,0
a78b9303-b28b-48e8-b515-ac1ba4889613,4ce9b303-4c57-407f-b3a9-3ed3eb59604b,Annuity,1372.24,2020-08-10,2025-02-05,1
8ca70596-8803-4450-90b2-039ef6af5c83,fc5ac6db-afcf-4b2d-aa8e-ff6c9c210c40,Auto,5987.78,2025-02-10,2021-08-14,1
8b9d38be-531a-4637-a446-c31adf1055e6,7cc55840-2e8f-483a-9f90-78dcfb6edc40,Home,5000.65,2024-08-22,2024-07-18,1
ab8cc16b-8779-4d1b-a4d3-12cbdbc79d87,07dab09d-acca-44d1-8aab-a1e1d5811ebf,Life,5811.86,2025-06-15,2024-05-06,1
3fd8d40b-d50c-4745-bfce-f8a22c584243,324ef09c-4794-4c73-aa56-7e8a656cc0ab,Auto,830.39,2021-11-16,2021-08-15,1
10701ac8-493f-4c31-b98c-77cb938427c9,64c92cfc-60be-4b76-8e72-0a45a74e449d,Annuity,4606.53,2021-09-27,2021-12-13,1
fb51b5f2-3f46-45f6-b6de-20a231c641d3,2f1584b7-c4fe-4232-8bc9-56ce2133388b,Auto,4933.35,2022-10-16,2023-10-30,1
48c85ccb-d41d-4edb-b5d5-98d0ea2772da,b0aa55ce-9543-42d9-97da-c54278f5d035,Auto,2381.38,2021-11-24,2023-12-12,0
411773a3-038b-4b49-9e49-cdc45f5353ea,adf5cfc7-163b-4bff-b05d-8470de008719,Life,5699.5,2024-09-22,2026-03-03,1
7bf77b9b-b694-48af-855f-a10e532175bf,8a059235-551b-4794-a5a9-5861cb1d49e0,Life,3889.69,2020-08-01,2024-04-01,1
e82c970a-92bb-491b-b92e-bd905f57a507,b6ba6cdc-31a7-428d-8e60-03fb54152148,Home,4023.94,2022-01-28,2024-12-12,1
d8f5bc41-849e-42a8-8d3e-a4e790b64a8f,22887a95-ad39-4088-bfe7-eb6bcbf9931e,Auto,2735.82,2020-11-29,2025-01-21,1
e1d3f05e-9d82-48ce-8a9e-c2638078c213,944542e4-3b94-43bc-b861-e3eaedf26e40,Life,1224.68,2025-03-16,2021-09-17,1
3462a192-d055-4634-96f9-98f555a482f9,23e1f58f-982e-43f3-9d60-ea35b6786b53,Annuity,1374.44,2023-01-28,2023-09-18,0
b685f788-9205-4928-a8b1-9f132dc463fe,f5cd3e7a-45b1-4f9b-a8b0-bbd785dc8817,Life,4915.85,2020-07-11,2022-02-27,0
be15d757-2fdf-45a5-bade-3ed31e7e9c8e,a4800d00-93ce-4bff-9434-6d32e0b4def0,Life,4989.85,2021-12-04,2023-03-26,1
fb4f27e1-1098-4043-8fa6-189d3fec7291,ed0fb40d-320a-4518-a0bd-0cd6b64c2c60,Auto,2775.75,2025-04-08,2023-02-12,1
5e791dab-43ee-4aaa-9f49-75cd0e3efbab,a3cc952e-de8b-4314-8ed7-24a3ea47eb5b,Home,5701.34,2025-05-13,2023-03-22,1
b82efc3d-ab31-4080-bd49-d89d5f65ac98,973a9089-41a1-452a-8465-9dcd6d6c03f4,Life,2807.83,2022-10-29,2023-04-10,1
04dbea4b-e077-478e-a9b3-20eaec0991e6,822e1519-c5ae-44ea-bbc9-7bb52f3f81e6,Auto,2019.4,2023-04-30,2024-11-09,1
500b84f9-3043-43aa-9442-531a1c2f1658,a0b4e1b7-8382-433d-85c7-db3de243867c,Home,5386.18,2021-11-23,2024-12-23,1
de09f227-091f-4c50-a99e-96d84e0ee54d,eccef477-2e26-4399-999d-5ffb2d01543f,Auto,1903.45,2025-06-12,2025-11-05,1
08c8e7b5-384a-494b-8545-b502da71cd50,6766a9f8-a761-4e03-b8f1-1579e60c8f02,Annuity,368.29,2020-08-15,2023-03-13,0
addd7823-1d55-4e0a-ab84-cb43802ae5df,2c6e7d86-b6f3-43fd-aa31-644dc8f716be,Life,1560.25,2020-10-06,2026-03-29,1
f8fd59fe-50d6-4a3c-88a8-b856578f20c8,2ed0cd79-22f0-4a69-bb4a-ee14ac33b56a,Annuity,512.46,2020-05-14,2024-02-22,0
b92d3bfd-7a9e-4039-831c-0d83a1dc4ac0,b64d4db5-9c41-4aca-9065-ef4c082d1c37,Home,3343.73,2020-06-15,2022-06-09,1
75730f69-be8a-454a-8813-99a74c1830bb,ca0aa32b-1115-4d9d-94f0-d45e2f36021b,Annuity,2901.42,2024-04-10,2023-04-20,1
f8cf7c8a-e156-4547-b208-3ff7b69b90fc,bd5c1482-6088-4fb7-a184-016a036ec796,Auto,784.61,2020-04-13,2022-01-11,0
d5c0d116-6692-495d-bd03-a595a828b8c4,ee70297f-8650-4c85-8d96-c948c1bc220f,Life,4437.91,2021-06-27,2024-10-15,1
